"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.123387861E0,9.079500437E-1,1.086000085E0,9.943050385E0,1.004330724E1
7.125853707E0,8.959500194E-1,1.066950083E0,9.900000572E0,9.997555714E0
7.128319169E0,9.220500588E-1,1.065000057E0,9.880950928E0,9.980861319E0
7.130784697E0,9.049500227E-1,1.033950090E0,9.960000038E0,1.005433181E1
7.133250312E0,9.289500713E-1,1.134000063E0,9.919050217E0,1.002678720E1
7.135716082E0,9.559500217E-1,1.101000071E0,9.919050217E0,1.002564705E1
7.138181928E0,9.150000215E-1,1.098000050E0,9.910050392E0,1.001258847E1
7.140647466E0,8.980500698E-1,1.062000036E0,9.916950226E0,1.001400219E1
7.143113413E0,9.270000458E-1,1.093950033E0,9.936000824E0,1.003893262E1
7.145579183E0,8.980500698E-1,1.062000036E0,9.919050217E0,1.001608183E1
7.148044721E0,9.030000567E-1,1.122000098E0,9.915000916E0,1.001905866E1
7.150510336E0,9.270000458E-1,1.117050052E0,9.936000824E0,1.004147610E1
7.152976183E0,9.199500680E-1,1.098000050E0,9.946050644E0,1.004867333E1
7.155441967E0,9.100500345E-1,1.122000098E0,9.895050049E0,9.999954538E0
7.157907505E0,9.030000567E-1,1.072050095E0,9.859950066E0,9.959082076E0
7.160372813E0,8.809500337E-1,1.072050095E0,9.871950150E0,9.968990125E0
7.162838351E0,9.049500227E-1,1.078950047E0,9.939000130E0,1.003826635E1
7.165303582E0,8.980500698E-1,1.101000071E0,9.924000740E0,1.002519256E1
7.167769111E0,8.980500698E-1,1.110000014E0,9.903000832E0,1.000539951E1
7.170234649E0,9.319500327E-1,1.089000106E0,9.940950394E0,1.004375163E1
7.172700111E0,9.390000701E-1,1.053000093E0,9.931050301E0,1.003076719E1
7.175165726E0,9.220500588E-1,1.084050059E0,9.892950058E0,9.994788727E0
7.177630957E0,9.240000248E-1,1.089000106E0,9.912000656E0,1.001436240E1
7.180096702E0,9.120000601E-1,1.134000063E0,9.891000748E0,9.997479484E0
7.182562241E0,8.910000324E-1,1.054949999E0,9.940950394E0,1.003639852E1
7.185027856E0,9.240000248E-1,1.062000036E0,9.900000572E0,9.999581564E0
7.187493702E0,9.289500713E-1,1.045950055E0,9.915000916E0,1.001320143E1
7.189959241E0,9.120000601E-1,1.120050073E0,9.888000488E0,9.992938003E0
7.192424784E0,8.770500422E-1,1.105949998E0,9.859950066E0,9.960469741E0
7.194890553E0,8.719500303E-1,1.120050073E0,9.919050217E0,1.002009811E1
7.197355861E0,9.150000215E-1,1.062000036E0,9.943050385E0,1.004138039E1
7.199821399E0,9.079500437E-1,1.098000050E0,9.946050644E0,1.004758184E1
7.202287169E0,8.890500665E-1,1.122000098E0,9.939000130E0,1.004156451E1
7.204752712E0,9.120000601E-1,1.102950096E0,9.883950233E0,9.987027348E0
7.207218558E0,9.390000701E-1,1.101000071E0,9.900000572E0,1.000519533E1
7.209684097E0,9.240000248E-1,1.117050052E0,9.892950058E0,9.998601788E0
7.212149635E0,9.150000215E-1,1.108050108E0,9.900000572E0,1.000374987E1
7.214614943E0,9.079500437E-1,1.084050059E0,9.886050224E0,9.986667455E0
7.217080476E0,9.030000567E-1,1.114950061E0,9.940950394E0,1.004395427E1
7.219546015E0,9.199500680E-1,1.173000097E0,9.934050560E0,1.004527739E1
7.222011784E0,9.340500236E-1,1.086000085E0,9.963000298E0,1.006544686E1
7.224477092E0,9.559500217E-1,1.105949998E0,9.967050552E0,1.007368168E1
7.226942861E0,9.240000248E-1,1.086000085E0,9.916950226E0,1.001893577E1
7.229408410E0,8.929500580E-1,1.077000022E0,9.912000656E0,1.001024704E1
7.231874025E0,8.770500422E-1,1.084050059E0,9.943050385E0,1.004035021E1
7.234339563E0,8.809500337E-1,1.081950068E0,9.912000656E0,1.000971757E1
7.236805333E0,9.049500227E-1,1.066950083E0,9.955050468E0,1.005287754E1
7.239270948E0,9.120000601E-1,1.126950026E0,9.936000824E0,1.004120873E1
7.241736482E0,9.270000458E-1,1.117050052E0,9.970050812E0,1.007516963E1
7.244202020E0,9.289500713E-1,1.105949998E0,9.955050468E0,1.005927947E1
7.246667558E0,9.390000701E-1,1.060050011E0,9.904950142E0,1.000567162E1
7.249133328E0,9.150000215E-1,1.048050046E0,9.927000046E0,1.002401935E1
7.251598943E0,9.010500312E-1,1.054949999E0,9.939000130E0,1.003536418E1
7.254064798E0,9.270000458E-1,1.110000014E0,9.919050217E0,1.002392071E1
7.256530567E0,9.439500570E-1,1.072050095E0,9.928950310E0,1.003117079E1
7.258996414E0,9.220500588E-1,1.053000093E0,9.895050049E0,9.993547967E0
7.261462260E0,9.030000567E-1,1.069950104E0,9.912000656E0,1.001039257E1
7.263927875E0,9.340500236E-1,1.084050059E0,9.871950150E0,9.975119735E0
7.266393390E0,9.360000491E-1,1.084050059E0,9.903000832E0,1.000603249E1
7.268859159E0,9.240000248E-1,1.105949998E0,9.916950226E0,1.002111786E1
7.271324774E0,8.959500194E-1,1.098000050E0,9.904950142E0,1.000581670E1
7.273790544E0,8.740500212E-1,1.084050059E0,9.931050301E0,1.002820463E1
7.276256390E0,9.289500713E-1,1.096050024E0,9.982050896E0,1.008492013E1
7.278721938E0,9.360000491E-1,1.117050052E0,9.907050133E0,1.001366762E1
7.281187554E0,9.199500680E-1,1.105949998E0,9.871950150E0,9.976213374E0
7.283653092E0,9.100500345E-1,1.096050024E0,9.883950233E0,9.986089772E0
7.286118938E0,9.150000215E-1,1.101000071E0,9.940950394E0,1.004350143E1
7.288584707E0,9.390000701E-1,1.053000093E0,9.943050385E0,1.004264812E1
7.291050342E0,9.150000215E-1,1.089000106E0,9.948000908E0,1.004917252E1
7.293515880E0,9.360000491E-1,1.096050024E0,9.939000130E0,1.004296497E1
7.295981419E0,9.100500345E-1,1.105949998E0,9.912000656E0,1.001494251E1
7.298446880E0,9.150000215E-1,1.062000036E0,9.948000908E0,1.004628246E1
7.300912726E0,9.319500327E-1,1.090950012E0,9.919050217E0,1.002228816E1
7.303378347E0,9.079500437E-1,1.093950033E0,9.940950394E0,1.004209115E1
7.305843808E0,9.100500345E-1,1.078950047E0,9.915000916E0,1.001496717E1
7.308309347E0,9.150000215E-1,1.108050108E0,9.915000916E0,1.001859487E1
7.310774885E0,9.240000248E-1,1.060050011E0,9.940950394E0,1.003991916E1
7.313240193E0,8.910000324E-1,1.110000014E0,9.952950478E0,1.005421326E1
7.315705740E0,9.199500680E-1,1.084050059E0,9.931050301E0,1.003230944E1
7.318171510E0,9.240000248E-1,1.045950055E0,9.903000832E0,1.000086061E1
7.320637125E0,9.150000215E-1,1.042950034E0,9.939000130E0,1.003537211E1
7.323102894E0,9.199500680E-1,1.129050016E0,9.924000740E0,1.003029674E1
7.325568510E0,9.270000458E-1,1.110000014E0,9.924000740E0,1.002881946E1
7.328034332E0,9.289500713E-1,1.081950068E0,9.940950394E0,1.004271173E1
7.330500178E0,9.510000348E-1,1.098000050E0,9.892950058E0,9.999023254E0
7.332965716E0,9.199500680E-1,1.117050052E0,9.919050217E0,1.002405438E1
7.335431793E0,9.169500470E-1,1.077000022E0,9.922050476E0,1.002236559E1
7.337897717E0,8.910000324E-1,1.065000057E0,9.886050224E0,9.983090464E0
7.340363231E0,9.150000215E-1,1.126950026E0,9.907050133E0,1.001283595E1
7.342829000E0,9.240000248E-1,1.110000014E0,9.907050133E0,1.001176900E1
7.345294308E0,9.270000458E-1,1.096050024E0,9.919050217E0,1.002238554E1
7.347759846E0,9.150000215E-1,1.138950109E0,9.856950760E0,9.964632992E0
7.350225385E0,9.079500437E-1,1.084050059E0,9.940950394E0,1.004101751E1
7.352690905E0,9.319500327E-1,1.090950012E0,9.960000038E0,1.006281787E1
7.355156675E0,9.460500479E-1,1.101000071E0,9.892950058E0,9.998883573E0
7.357621905E0,8.959500194E-1,1.078950047E0,9.907050133E0,1.000582340E1
7.360087444E0,9.439500570E-1,1.096050024E0,9.943050385E0,1.004771707E1
7.362552982E0,9.679500461E-1,1.074000001E0,9.915000916E0,1.001986260E1
7.365018526E0,8.929500580E-1,1.084050059E0,9.855000496E0,9.954574783E0
7.367484064E0,9.079500437E-1,1.165050030E0,9.927000046E0,1.003628640E1
7.369949680E0,9.030000567E-1,1.093950033E0,9.891000748E0,9.992198535E0
7.372415218E0,8.980500698E-1,1.101000071E0,9.859950066E0,9.961792528E0
7.374880757E0,9.120000601E-1,1.078950047E0,9.867000580E0,9.967626486E0
7.377346231E0,9.460500479E-1,1.101000071E0,9.936000824E0,1.004148018E1
7.379811846E0,9.409500360E-1,1.113000035E0,9.928950310E0,1.003534804E1
7.382277308E0,8.980500698E-1,1.086000085E0,9.970050812E0,1.006915107E1
7.384742846E0,9.360000491E-1,1.084050059E0,9.946050644E0,1.004864090E1
7.387208462E0,9.169500470E-1,1.110000014E0,9.922050476E0,1.002596544E1
7.389674000E0,9.409500360E-1,1.081950068E0,9.972000122E0,1.007456150E1
7.392139770E0,9.150000215E-1,1.084050059E0,9.903000832E0,1.000408992E1
7.394605385E0,8.740500212E-1,1.101000071E0,9.952950478E0,1.005173556E1
7.397070846E0,9.199500680E-1,1.081950068E0,9.907050133E0,1.000832486E1
7.399536693E0,9.079500437E-1,1.086000085E0,9.879000664E0,9.979900981E0
7.402002327E0,8.790000677E-1,1.078950047E0,9.898050308E0,9.995407657E0
7.404468404E0,8.929500580E-1,1.108050108E0,9.934050560E0,1.003546189E1
7.406934019E0,9.220500588E-1,1.122000098E0,9.871950150E0,9.978199251E0
7.409399558E0,9.270000458E-1,1.134000063E0,9.900000572E0,1.000776182E1
7.411865096E0,9.049500227E-1,1.126950026E0,9.948000908E0,1.005244612E1
7.414330942E0,8.959500194E-1,1.120050073E0,9.934050560E0,1.003706128E1
7.416796712E0,8.809500337E-1,1.057950020E0,9.940950394E0,1.003582712E1
7.419262558E0,9.289500713E-1,1.065000057E0,9.964950562E0,1.006466160E1
7.421728096E0,9.240000248E-1,1.069950104E0,9.958050728E0,1.005789956E1
7.424193942E0,9.270000458E-1,1.102950096E0,9.871950150E0,9.976533855E0
7.426659544E0,8.860500455E-1,1.101000071E0,9.883950233E0,9.984475853E0
7.429125313E0,9.460500479E-1,1.074000001E0,9.888000488E0,9.991048011E0
7.431591159E0,9.390000701E-1,1.074000001E0,9.915000916E0,1.001710738E1
7.434056698E0,9.220500588E-1,1.089000106E0,9.927000046E0,1.002902924E1
7.436522621E0,8.929500580E-1,1.113000035E0,9.939000130E0,1.004090895E1
7.438988472E0,9.270000458E-1,1.114950061E0,9.919050217E0,1.002447006E1
7.441454241E0,9.679500461E-1,1.102950096E0,9.886050224E0,9.994369177E0
7.443919780E0,9.270000458E-1,1.101000071E0,9.922050476E0,1.002589726E1
7.446385318E0,8.959500194E-1,1.101000071E0,9.922050476E0,1.002307404E1
7.448851164E0,9.199500680E-1,1.086000085E0,9.931050301E0,1.003252034E1
7.451317101E0,9.049500227E-1,1.089000106E0,9.859950066E0,9.961097885E0
7.453782871E0,9.169500470E-1,1.102950096E0,9.900000572E0,1.000336482E1
7.456248717E0,9.199500680E-1,1.146000028E0,9.943050385E0,1.005106338E1
7.458714332E0,9.289500713E-1,1.129050016E0,9.886050224E0,9.993582501E0
7.461180101E0,9.169500470E-1,1.117050052E0,9.904950142E0,1.000982695E1
7.463645962E0,8.860500455E-1,1.098000050E0,9.924000740E0,1.002379566E1
7.466111500E0,9.510000348E-1,1.084050059E0,9.895050049E0,9.999579044E0
7.468577423E0,9.460500479E-1,1.074000001E0,9.904950142E0,1.000782314E1
7.471043192E0,9.169500470E-1,1.122000098E0,9.888000488E0,9.993609721E0
7.473508731E0,9.649500251E-1,1.101000071E0,9.879000664E0,9.986890598E0
7.475974351E0,9.319500327E-1,1.072050095E0,9.948000908E0,1.004890762E1
7.478439890E0,9.199500680E-1,1.126950026E0,9.955050468E0,1.006078299E1
7.480905659E0,9.319500327E-1,1.102950096E0,9.895050049E0,9.999852261E0
7.483371505E0,9.199500680E-1,1.105949998E0,9.876000404E0,9.980221316E0
7.485837044E0,9.409500360E-1,1.060050011E0,9.871950150E0,9.973188695E0
7.488302943E0,9.529500604E-1,1.078950047E0,9.934050560E0,1.003780890E1
7.490768481E0,9.220500588E-1,1.114950061E0,9.931050301E0,1.003588810E1
7.493234327E0,9.319500327E-1,1.093950033E0,9.883950233E0,9.987879142E0
7.495700173E0,9.600000381E-1,1.077000022E0,9.888000488E0,9.992701475E0
7.498166020E0,9.319500327E-1,1.036050081E0,9.982050896E0,1.007885265E1
7.500632122E0,8.670000434E-1,1.077000022E0,9.963000298E0,1.005847866E1
7.503097737E0,8.860500455E-1,1.113000035E0,9.939000130E0,1.004029767E1
7.505563583E0,9.240000248E-1,1.117050052E0,9.958050728E0,1.006301899E1
7.508029429E0,9.559500217E-1,1.030950069E0,9.928950310E0,1.002799844E1
7.510494968E0,8.860500455E-1,1.081950068E0,9.880950928E0,9.979423424E0
7.512960824E0,9.289500713E-1,1.125000000E0,9.847950935E0,9.955436247E0
7.515426670E0,9.220500588E-1,1.066950083E0,9.898050308E0,9.997997734E0
7.517892439E0,8.670000434E-1,1.101000071E0,9.963000298E0,1.006107674E1
7.520358593E0,8.910000324E-1,1.078950047E0,9.931050301E0,1.002914624E1
7.522824208E0,9.100500345E-1,1.120050073E0,9.907050133E0,1.001161054E1
7.525290055E0,9.460500479E-1,1.074000001E0,9.903000832E0,1.000589387E1
7.527755593E0,9.049500227E-1,1.053000093E0,9.943050385E0,1.003952164E1
7.530221439E0,9.220500588E-1,1.081950068E0,9.948000908E0,1.004905539E1
7.532687285E0,9.270000458E-1,1.077000022E0,9.907050133E0,1.000844146E1
7.535153055E0,9.169500470E-1,1.084050059E0,9.871950150E0,9.973533059E0
7.537618978E0,9.150000215E-1,1.084050059E0,9.892950058E0,9.994140804E0
7.540084747E0,9.319500327E-1,1.108050108E0,9.888000488E0,9.993440827E0
7.542550362E0,9.289500713E-1,1.102950096E0,9.927000046E0,1.003119021E1
7.545016209E0,9.169500470E-1,1.086000085E0,9.891000748E0,9.992601731E0
7.547481978E0,9.030000567E-1,1.117050052E0,9.904950142E0,1.000855870E1
7.549947905E0,9.030000567E-1,1.074000001E0,9.910050392E0,1.000889524E1
7.552413674E0,8.959500194E-1,1.102950096E0,9.919050217E0,1.002031849E1
7.554879213E0,9.030000567E-1,1.084050059E0,9.951000214E0,1.005052132E1
7.557345059E0,9.199500680E-1,1.054949999E0,9.943050385E0,1.004108951E1
7.559810674E0,9.559500217E-1,1.132050037E0,9.924000740E0,1.003400062E1
7.562276751E0,9.120000601E-1,1.084050059E0,9.936000824E0,1.003648449E1
7.564742290E0,9.150000215E-1,1.077000022E0,9.927000046E0,1.002708751E1
7.567208136E0,9.169500470E-1,1.077000022E0,9.900000572E0,1.000053687E1
7.569673982E0,8.839500546E-1,1.102950096E0,9.864000320E0,9.964756341E0
7.572139520E0,9.079500437E-1,1.096050024E0,9.868950844E0,9.971052587E0
7.574605122E0,8.929500580E-1,1.041000009E0,9.886050224E0,9.980732932E0
7.577070660E0,9.240000248E-1,1.069950104E0,9.934050560E0,1.003413822E1
7.579536429E0,9.559500217E-1,1.117050052E0,9.868950844E0,9.977867108E0
7.582002045E0,9.439500570E-1,1.084050059E0,9.880950928E0,9.984958562E0
7.584467583E0,9.439500570E-1,1.077000022E0,9.928950310E0,1.003170100E1
7.586933684E0,9.319500327E-1,1.108050108E0,9.928950310E0,1.003396034E1
7.589399300E0,8.860500455E-1,1.102950096E0,9.943050385E0,1.004319842E1
7.591865069E0,9.030000567E-1,1.045950055E0,9.915000916E0,1.001082733E1
7.594331223E0,9.100500345E-1,1.084050059E0,9.916950226E0,1.001744765E1
7.596796838E0,9.270000458E-1,1.084050059E0,9.948000908E0,1.004973710E1
7.599262895E0,9.120000601E-1,1.069950104E0,9.928950310E0,1.002799041E1
7.601728741E0,9.340500236E-1,1.113000035E0,9.922050476E0,1.002787635E1
7.604194587E0,9.289500713E-1,1.045950055E0,9.927000046E0,1.002508303E1
7.606660510E0,9.220500588E-1,1.114950061E0,9.895050049E0,1.000026527E1
7.609126049E0,9.270000458E-1,1.098000050E0,9.934050560E0,1.003744458E1
7.611591919E0,9.340500236E-1,1.102950096E0,9.948000908E0,1.005244599E1
7.614057457E0,9.480000734E-1,1.102950096E0,9.967050552E0,1.007260144E1
7.616523227E0,9.240000248E-1,1.117050052E0,9.907050133E0,1.001255308E1
7.618989073E0,9.240000248E-1,1.086000085E0,9.936000824E0,1.003779282E1
7.621454688E0,9.409500360E-1,1.098000050E0,9.927000046E0,1.003176560E1
7.623920563E0,9.360000491E-1,1.074000001E0,9.880950928E0,9.983123926E0
7.626386410E0,9.289500713E-1,1.078950047E0,9.898050308E0,9.999924067E0
7.628851948E0,9.120000601E-1,1.089000106E0,9.910050392E0,1.001133179E1
7.631317794E0,9.030000567E-1,1.117050052E0,9.916950226E0,1.002043471E1
7.633783333E0,9.360000491E-1,1.078950047E0,9.883950233E0,9.986626133E0
7.636249097E0,9.120000601E-1,1.108050108E0,9.891000748E0,9.994569272E0
7.638714712E0,9.030000567E-1,1.090950012E0,9.904950142E0,1.000567930E1
7.641180251E0,9.079500437E-1,1.096050024E0,9.936000824E0,1.003742055E1
7.643645789E0,9.010500312E-1,1.093950033E0,9.922050476E0,1.002275927E1
7.646111251E0,9.319500327E-1,1.096050024E0,9.874050140E0,9.978312618E0
7.648576760E0,8.910000324E-1,1.077000022E0,9.903000832E0,1.000116171E1
7.651042299E0,8.890500665E-1,1.122000098E0,9.888000488E0,9.991088424E0
7.653507837E0,9.169500470E-1,1.090950012E0,9.931050301E0,1.003278273E1
7.655973376E0,9.199500680E-1,1.077000022E0,9.892950058E0,9.993833000E0
7.658438910E0,9.340500236E-1,1.110000014E0,9.880950928E0,9.986878427E0
7.660904526E0,9.169500470E-1,1.117050052E0,9.910050392E0,1.001487379E1
7.663370064E0,9.769500494E-1,1.045950055E0,9.958050728E0,1.006037858E1
7.665835833E0,9.390000701E-1,1.101000071E0,9.940950394E0,1.004571635E1
7.668301679E0,9.150000215E-1,1.084050059E0,9.912000656E0,1.001299888E1
7.670767285E0,9.030000567E-1,1.117050052E0,9.939000130E0,1.004225739E1
7.673232823E0,9.439500570E-1,1.108050108E0,9.934050560E0,1.004012835E1
7.675698592E0,9.409500360E-1,1.072050095E0,9.931050301E0,1.003296758E1
7.678164208E0,9.199500680E-1,1.093950033E0,9.963000298E0,1.006500918E1
7.680629746E0,9.120000601E-1,1.102950096E0,9.915000916E0,1.001775854E1
7.683095525E0,9.439500570E-1,1.138950109E0,9.912000656E0,1.002177659E1
7.685561063E0,9.409500360E-1,1.098000050E0,9.903000832E0,1.000801761E1
7.688026601E0,9.649500251E-1,1.077000022E0,9.910050392E0,1.001499657E1
7.690492140E0,9.049500227E-1,1.117050052E0,9.895050049E0,9.998937485E0
7.692957678E0,9.340500236E-1,1.102950096E0,9.874050140E0,9.979269239E0
7.695422977E0,9.559500217E-1,1.108050108E0,9.903000832E0,1.001054649E1
7.697888208E0,9.220500588E-1,1.086000085E0,9.898050308E0,1.000004862E1
7.700353746E0,9.319500327E-1,1.054949999E0,9.895050049E0,9.994671872E0
7.702819208E0,8.860500455E-1,1.084050059E0,9.912000656E0,1.001039491E1
7.705284746E0,9.580500722E-1,1.065000057E0,9.871950150E0,9.975343845E0
7.707750035E0,9.360000491E-1,1.108050108E0,9.895050049E0,1.000079430E1
7.710215804E0,9.409500360E-1,1.162950039E0,9.910050392E0,1.002232201E1
7.712681343E0,9.010500312E-1,1.090950012E0,9.939000130E0,1.003921245E1
7.715146574E0,9.100500345E-1,1.077000022E0,9.915000916E0,1.001475727E1
7.717612420E0,8.719500303E-1,1.113000035E0,9.967050552E0,1.006683479E1
7.720077674E0,9.360000491E-1,1.054949999E0,9.895050049E0,9.995050328E0
7.722542905E0,9.360000491E-1,1.074000001E0,9.916950226E0,1.001875610E1
7.725008136E0,9.480000734E-1,1.072050095E0,9.898050308E0,1.000096973E1
7.727473367E0,9.100500345E-1,1.054949999E0,9.927000046E0,1.002429252E1
7.729938675E0,9.100500345E-1,1.048050046E0,9.879000664E0,9.976033985E0
7.732404150E0,9.390000701E-1,1.096050024E0,9.898050308E0,1.000272196E1
7.734869458E0,9.439500570E-1,1.096050024E0,9.910050392E0,1.001506196E1
7.737334996E0,9.120000601E-1,1.086000085E0,9.864000320E0,9.965422350E0
7.739800458E0,9.079500437E-1,1.078950047E0,9.948000908E0,1.004744886E1
7.742265689E0,9.289500713E-1,1.090950012E0,9.943050385E0,1.004576384E1
7.744730996E0,9.120000601E-1,1.120050073E0,9.880950928E0,9.985962523E0
7.747195919E0,8.910000324E-1,1.042950034E0,9.880950928E0,9.975711356E0
7.749661458E0,8.959500194E-1,1.036050081E0,9.928950310E0,1.002298261E1
7.752126689E0,9.720000625E-1,1.078950047E0,9.960000038E0,1.006531262E1
7.754592458E0,9.100500345E-1,1.078950047E0,9.928950310E0,1.002877752E1
7.757058001E0,8.890500665E-1,1.078950047E0,9.924000740E0,1.002199251E1
7.759523309E0,9.199500680E-1,1.120050073E0,9.915000916E0,1.002038240E1
7.761988847E0,9.319500327E-1,1.090950012E0,9.943050385E0,1.004604170E1
7.764454386E0,9.340500236E-1,1.102950096E0,9.876000404E0,9.981198943E0
7.766919924E0,9.340500236E-1,1.098000050E0,9.883950233E0,9.988519699E0
7.769385477E0,9.319500327E-1,1.077000022E0,9.904950142E0,1.000682253E1
7.771851015E0,9.460500479E-1,1.108050108E0,9.903000832E0,1.000960595E1
7.774316246E0,9.460500479E-1,1.137000084E0,9.934050560E0,1.004356214E1
7.776781477E0,9.439500570E-1,1.110000014E0,9.927000046E0,1.003336791E1
7.779246708E0,9.030000567E-1,1.053000093E0,9.915000916E0,1.001156638E1
7.781712463E0,9.340500236E-1,1.054949999E0,9.960000038E0,1.005917341E1
7.784177771E0,9.240000248E-1,1.122000098E0,9.967050552E0,1.007247522E1
7.786643617E0,9.169500470E-1,1.090950012E0,9.898050308E0,1.000011846E1
7.789108848E0,9.480000734E-1,1.077000022E0,9.946050644E0,1.004900774E1
7.791574386E0,9.319500327E-1,1.078950047E0,9.940950394E0,1.004266692E1
7.794039924E0,9.010500312E-1,1.036050081E0,9.819000244E0,9.914537645E0
7.796505463E0,9.649500251E-1,1.110000014E0,9.963000298E0,1.007097828E1
7.798971001E0,9.340500236E-1,1.053000093E0,9.985950470E0,1.008466486E1
7.801436540E0,9.150000215E-1,1.138950109E0,9.871950150E0,9.979470534E0
7.803902309E0,9.030000567E-1,1.117050052E0,9.856950760E0,9.961058588E0
7.806367824E0,8.959500194E-1,1.108050108E0,9.900000572E0,1.000202544E1
7.808833054E0,9.120000601E-1,1.108050108E0,9.859950066E0,9.963841350E0
7.811298593E0,9.010500312E-1,1.077000022E0,9.844950676E0,9.944590189E0
7.813764131E0,8.670000434E-1,1.050000072E0,9.891000748E0,9.984291914E0
7.816229439E0,9.360000491E-1,1.117050052E0,9.910050392E0,1.001663595E1
7.818695174E0,9.700500369E-1,1.098000050E0,9.903000832E0,1.001079551E1
7.821160482E0,9.100500345E-1,1.069950104E0,9.903000832E0,1.000212026E1
7.823625943E0,9.010500312E-1,1.042950034E0,9.928950310E0,1.002415534E1
7.826091482E0,8.980500698E-1,1.086000085E0,9.907050133E0,1.000677433E1
7.828556713E0,9.169500470E-1,1.096050024E0,9.927000046E0,1.002932964E1
7.831022035E0,9.120000601E-1,1.060050011E0,9.900000572E0,9.998272924E0
7.833487266E0,9.270000458E-1,1.074000001E0,9.934050560E0,1.003484756E1
7.835952805E0,8.910000324E-1,1.093950033E0,9.919050217E0,1.001889040E1
7.838418343E0,9.120000601E-1,1.110000014E0,9.874050140E0,9.978011341E0
7.840883574E0,9.319500327E-1,1.065000057E0,9.915000916E0,1.001548796E1
7.843349126E0,9.460500479E-1,1.113000035E0,9.948000908E0,1.005467562E1
7.845814665E0,9.289500713E-1,1.126950026E0,9.984000206E0,1.009025395E1
7.848280126E0,9.049500227E-1,1.102950096E0,9.931050301E0,1.003300521E1
